Date,price,log_return,volatility
2024-10-15,5815.259765625,-0.007638566037513783,0.007011378207517292
2024-10-16,5842.47021484375,0.004668232782780279,0.007034904364675876
2024-10-17,5841.47021484375,-0.00017117512853737082,0.00695556999278947
2024-10-18,5864.669921875,0.003963686942773492,0.006610405395350911
2024-10-21,5853.97998046875,-0.0018244327564183038,0.005448590502192798
2024-10-22,5851.2001953125,-0.00047496666719659686,0.0049393172142273975
2024-10-23,5797.419921875,-0.009233824267679935,0.005620041934602259
2024-10-24,5809.85986328125,0.002143473130557183,0.005597658117737251
2024-10-25,5808.1201171875,-0.0002994920131857981,0.005251392600736027
2024-10-28,5823.52001953125,0.0026479346267329618,0.004625122648625004
2024-10-29,5832.919921875,0.0016128259449015303,0.0039402149890900105
2024-10-30,5813.669921875,-0.003305691672489175,0.003761505416888456
2024-10-31,5705.4501953125,-0.018790134928744706,0.006890507880149564
2024-11-01,5728.7998046875,0.004084158004525662,0.006902878991462568
2024-11-04,5712.68994140625,-0.0028160448131906435,0.00690170801893564
2024-11-05,5782.759765625,0.012191031029562538,0.008319625970333918
2024-11-06,5929.0400390625,0.02498128095718677,0.011181296431003013
2024-11-07,5973.10009765625,0.007403754173996191,0.011299108048553393
2024-11-08,5995.5400390625,0.003749794035718068,0.011249292993745027
2024-11-11,6001.35009765625,0.0009685941909562956,0.011270565093227037
2024-11-12,5983.990234375,-0.002896851476936746,0.011421798789807992
2024-11-13,5985.3798828125,0.0002322007641417656,0.011273860307473307
2024-11-14,5949.169921875,-0.006068108582244491,0.009051734751124814
2024-11-15,5870.6201171875,-0.013291430866793519,0.01060691235479949
2024-11-18,5893.6201171875,0.003910159746206787,0.010448272313180788
2024-11-19,5916.97998046875,0.003955750520596268,0.009967158274631354
2024-11-20,5917.10986328125,2.195062133480974e-05,0.005984020816482579
2024-11-21,5948.7099609375,0.00532625184428781,0.005720930692072314
2024-11-22,5969.33984375,0.003461959591536612,0.0056983604861434445
2024-11-25,5987.3701171875,0.003015927820126052,0.005790543705898878
2024-11-26,6021.6298828125,0.005705697155262257,0.005986549465723266
2024-11-27,5998.740234375,-0.003808481083577675,0.006150286130525773
2024-11-29,6032.3798828125,0.005592120396801903,0.005926290218998736
2024-12-02,6047.14990234375,0.0024454638805817552,0.002923556022670144
2024-12-03,6049.8798828125,0.00045134724202178234,0.0030025425273753283
2024-12-04,6086.490234375,0.00603318162813693,0.0031725325071533484
2024-12-05,6075.10986328125,-0.0018715258393822154,0.0034062796851948214
2024-12-06,6090.27001953125,0.0024923453675373963,0.003272786511631512
2024-12-09,6052.85009765625,-0.0061631672852264785,0.00419534345533435
2024-12-10,6034.91015625,-0.0029682843142797566,0.004361059954020209
2024-12-11,6084.18994140625,0.008132626411368804,0.0047178909996801474
2024-12-12,6051.25,-0.005428731461464054,0.004925892991452097
2024-12-13,6051.08984375,-2.6466989371698446e-05,0.004639749200333046
2024-12-16,6074.080078125,0.0037921550087851585,0.00472734549122215
2024-12-17,6050.60986328125,-0.003871479480656248,0.004920340922085062
2024-12-18,5872.16015625,-0.029936505304517524,0.01026952879502349
2024-12-19,5867.080078125,-0.0008654867505377695,0.010293079378381541
2024-12-20,5930.85009765625,0.010810479402397988,0.01113167967801361
2024-12-23,5974.06982421875,0.007260849585616569,0.011465685765151149
2024-12-24,6040.0400390625,0.010982233165126587,0.012074064494053606
2024-12-26,6037.58984375,-0.00040574108825808253,0.01173898020961081
2024-12-27,5970.83984375,-0.011117304964912478,0.012121481045889322
2024-12-30,5906.93994140625,-0.010759673941729275,0.012462861444521122
2024-12-31,5881.6298828125,-0.00429400645898248,0.01227659675895064
2025-01-02,5868.5498046875,-0.0022263631494485736,0.012277914195151637
2025-01-03,5942.47021484375,0.012517356707824945,0.008796384488636923
2025-01-06,5975.3798828125,0.005522766496818932,0.008862225012319046
2025-01-07,5909.02978515625,-0.011166021516636704,0.009108975187742275
2025-01-08,5918.25,0.0015591440938305112,0.008749715682004208
2025-01-10,5827.0400390625,-0.015531637650232355,0.008753165329976918
2025-01-13,5836.22021484375,0.0015742043780537784,0.008854999842701421
2025-01-14,5842.91015625,0.0011456233341640143,0.00850865386133468
2025-01-15,5949.91015625,0.018147132504516605,0.010037587358815006
2025-01-16,5937.33984375,-0.002114924340865798,0.009939702261526196
2025-01-17,5996.66015625,0.009941478308393314,0.010248619739950978
2025-01-21,6049.240234375,0.008730009440595765,0.009886915880284597
2025-01-22,6086.3701171875,0.006119181086994274,0.00991375948200617
2025-01-23,6118.7099609375,0.005299419459529275,0.008820618266345425
2025-01-24,6101.240234375,-0.002859215984466701,0.009035947170044228
2025-01-27,6012.27978515625,-0.014688059032112122,0.00884517200849521
2025-01-28,6067.7001953125,0.009175644177716435,0.009021533291151802
2025-01-29,6039.31005859375,-0.0046898760569202835,0.00939956027164891
2025-01-30,6071.169921875,0.005261548152180495,0.007903084915603202
2025-01-31,6040.52978515625,-0.005059603990266837,0.008125886191928595
2025-02-03,5994.56982421875,-0.007637690729495716,0.008051559629775287
2025-02-04,6037.8798828125,0.007198907403029864,0.007879075849070365
2025-02-05,6061.47998046875,0.0039010539156141277,0.007711221684885248
2025-02-06,6083.56982421875,0.003637674355266185,0.007591495412003765
2025-02-07,6025.990234375,-0.009509845693660424,0.008088779387356833
2025-02-10,6066.43994140625,0.006690112295453687,0.0068737241297613695
2025-02-11,6068.5,0.00033952514367463493,0.006228930802539519
2025-02-12,6051.97021484375,-0.002727583189647831,0.0060937508597026365
2025-02-13,6115.06982421875,0.010372313214235263,0.006744155561439233
2025-02-14,6114.6298828125,-7.194639557361882e-05,0.0064470797988299315
2025-02-18,6129.580078125,0.0024420036555508062,0.005646761155815539
2025-02-19,6144.14990234375,0.0023741488668242994,0.005374314438049351
2025-02-20,6117.52001953125,-0.004343604884288865,0.005632940889512634
2025-02-21,6013.1298828125,-0.01721139667253979,0.007912544802121986
2025-02-24,5983.25,-0.004981493566251771,0.007500744322810665
2025-02-25,5955.25,-0.004690715138396584,0.007105880224711583
2025-02-26,5956.06005859375,0.0001360150295841578,0.0070992014303442675
2025-02-27,5861.56982421875,-0.015991742678524545,0.008397594432225201
2025-02-28,5954.5,0.01572978042066353,0.009462786782696827
2025-03-03,5849.72021484375,-0.017753402648310157,0.010518326552310891
2025-03-04,5778.14990234375,-0.012310288231505595,0.010482029806916086
2025-03-05,5842.6298828125,0.011097472528735608,0.011555537063810729
2025-03-06,5738.52001953125,-0.01797967710745496,0.012249035525705065
2025-03-07,5770.2001953125,0.005505435045455087,0.012126165773526796
2025-03-10,5614.56005859375,-0.02734354178842935,0.014188441936035665
2025-03-11,5572.06982421875,-0.00759664691853601,0.014180208878782831
2025-03-12,5599.2998046875,0.004874967940491359,0.014507623609477618
2025-03-13,5521.52001953125,-0.013988366806465535,0.014370209412312188
2025-03-14,5638.93994140625,0.021042905953198243,0.015328217431879268
2025-03-17,5675.1201171875,0.006395634974605713,0.015073818441209941
2025-03-18,5614.66015625,-0.010710667074320668,0.014972544180379894
2025-03-19,5675.2900390625,0.01074060817295397,0.014935934173231084
2025-03-20,5662.89013671875,-0.00218728351378239,0.013968607456186133
2025-03-21,5667.56005859375,0.0008243136078327495,0.013791525142911223
2025-03-24,5767.56982421875,0.017492117128638185,0.011690829752903729
2025-03-25,5776.64990234375,0.0015730954906540973,0.011141146097835867
2025-03-26,5712.2001953125,-0.011219640357598593,0.012061892749523875
2025-03-27,5693.31005859375,-0.003312461007132228,0.010907081223731383
2025-03-28,5580.93994140625,-0.019934601126852414,0.011097785019876101
2025-03-31,5611.85009765625,0.005523240357645065,0.011036150213989689
2025-04-01,5633.06982421875,0.003774104555212432,0.010578766364994335
2025-04-02,5670.97021484375,0.006705661429483811,0.010207902745956343
2025-04-03,5396.52001953125,-0.049605911828995986,0.018742997918730134
2025-04-04,5074.080078125,-0.06160906189823123,0.02574510760212638
2025-04-07,5062.25,-0.002334194605962736,0.02400659573949948
2025-04-08,4982.77001953125,-0.015825083277055896,0.02345363235547004
2025-04-09,5456.89990234375,0.09089487983303712,0.040910739398255354
2025-04-10,5268.0498046875,-0.03522060702411167,0.04203056190355083
2025-04-11,5363.35986328125,0.017930380835776916,0.04251503182665298
2025-04-14,5405.97021484375,0.007913319326343426,0.042581038595464096
2025-04-15,5396.6298828125,-0.0017292752253013077,0.04250866841104837
