Date,price,log_return,volatility,regime,prob_state_0,prob_state_1,prob_state_2,confidence,argmax_state,viterbi_differs,label
2023-03-17,3916.639892578125,-0.0110806212739529,0.0126498483555438,0,0.9682782377765268,0.03172176221528067,8.390344374169917e-12,0.9682782377765268,0,False,Bear
2023-03-20,3951.570068359375,0.0088788696359412,0.0131863254119473,0,0.9803314502881082,0.019668549709120315,2.989732078091722e-12,0.9803314502881082,0,False,Bear
2023-03-21,4002.8701171875,0.0128986475185577,0.01312184566694,0,0.9825492646112671,0.017450735387094293,1.5906625065968478e-12,0.9825492646112671,0,False,Bear
2023-03-22,3936.969970703125,-0.0166002486398415,0.0141642978116076,0,0.9752674799836356,0.024732520016190127,7.560650458092338e-15,0.9752674799836356,0,False,Bear
2023-03-23,3948.719970703125,0.0029800838691826,0.0128265478056041,0,0.6042133368136482,0.39578666315386635,3.232307149923415e-11,0.6042133368136482,0,False,Bear
2023-03-24,3970.989990234375,0.005623963084302,0.0116787958800449,1,0.15630024602044862,0.8436997375014058,1.6477941062743103e-08,0.8436997375014058,1,False,Transition
2023-03-27,3977.530029296875,0.0016455995637674,0.0115918603128783,1,0.03233256374823769,0.9676673804853851,5.5766420569090355e-08,0.9676673804853851,1,False,Transition
2023-03-28,3971.27001953125,-0.0015750832883885,0.0106670098635306,1,0.0038255071849862027,0.9961736149806037,8.778345606723598e-07,0.9961736149806037,1,False,Transition
2023-03-29,4027.81005859375,0.0141368707750473,0.0109261709332738,1,0.0010849382454415745,0.9989149788144479,8.294028569163394e-08,0.9989149788144479,1,False,Transition
2023-03-30,4050.830078125,0.0056989991994829,0.0098346230851204,1,0.0001702301644601408,0.9998218950814354,7.874754291693241e-06,0.9998218950814354,1,False,Transition
2023-03-31,4109.31005859375,0.0143333277820367,0.0092715125202822,1,0.00015355303167561334,0.9998361625703586,1.0284397817736318e-05,0.9998361625703586,1,False,Transition
2023-04-03,4124.509765625,0.0036920225658025,0.009162547033796,1,7.188326759749462e-05,0.999180815692259,0.0007473010402232255,0.999180815692259,1,False,Transition
2023-04-04,4100.60009765625,-0.0058138397451621,0.0091182791917488,1,7.815610201644968e-06,0.9786197187986446,0.021372465591136834,0.9786197187986446,1,False,Transition
2023-04-05,4090.3798828125,-0.0024954816571209,0.0065912879325779,2,2.2295181606630805e-06,0.10155132243266482,0.8984464480490186,0.8984464480490186,2,False,Bull
2023-04-06,4105.02001953125,0.0035727731328023,0.006585532009942,2,2.5234297352973777e-07,0.009773320894769793,0.9902264267622283,0.9902264267622283,2,False,Bull
2023-04-10,4109.10986328125,0.0009958070170092,0.0066120764337889,2,3.383390653890081e-08,0.001122677003103898,0.9988772891630087,0.9988772891630087,2,False,Bull
2023-04-11,4108.93994140625,-4.135333298194155e-05,0.0066834858153078,2,1.0383433639524776e-08,0.00038598016317982096,0.9996140094535696,0.9996140094535696,2,False,Bull
2023-04-12,4091.949951171875,-0.0041434563234616,0.006934174900498,2,8.080441326869462e-09,0.0007270836754439165,0.9992729082438889,0.9992729082438889,2,False,Bull
2023-04-13,4146.22021484375,0.013175510497831,0.0067671704808769,2,1.397456174610021e-08,0.0013019260109842167,0.9986980600146595,0.9986980600146595,2,False,Bull
2023-04-14,4137.64013671875,-0.0020715175845786,0.006855289426288,2,3.643322234589004e-10,0.0004559844789863687,0.9995440151566851,0.9995440151566851,2,False,Bull
2023-04-17,4151.31982421875,0.0033007035826155,0.0054059649333843,2,4.390062932630992e-11,2.1427647939904485e-05,0.9999785723079383,0.9999785723079383,2,False,Bull
2023-04-18,4154.8701171875,0.0008548548034656,0.005323807825273,2,1.0045350561348234e-12,1.3919629246846454e-05,0.9999860803695988,0.9999860803695988,2,False,Bull
2023-04-19,4154.52001953125,-8.426554794027652e-05,0.0048259229861708,2,2.0604324477453182e-12,6.305149275776343e-06,0.9999936948487226,0.9999936948487226,2,False,Bull
2023-04-20,4129.7900390625,-0.0059703351883104,0.0052376267794431,2,1.2205955368440986e-11,2.1169729896440715e-05,0.999978830257879,0.999978830257879,2,False,Bull
2023-04-21,4133.52001953125,0.0009027812573005,0.0051570059193363,2,1.6847498612310141e-09,4.699349374094374e-05,0.9999530048214178,0.9999530048214178,2,False,Bull
2023-04-24,4137.0400390625,0.0008512167782726,0.0051562617204091,2,6.390652028552846e-08,0.005338050929661772,0.994661885163743,0.994661885163743,2,False,Bull
2023-04-25,4071.6298828125,-0.0159371838185773,0.0073752122569287,1,1.7041288588453988e-06,0.785736562336652,0.21426173353432595,0.785736562336652,1,False,Transition
2023-04-26,4055.989990234375,-0.0038485835033448,0.0073614341897823,1,0.00011092904150330442,0.8613585123610225,0.13853055859743782,0.8613585123610225,1,False,Transition
2023-04-27,4135.35009765625,0.0193771934026969,0.0087983591041636,1,0.00023641842291509721,0.9993646271125395,0.0003989544645740042,0.9993646271125395,1,False,Transition
2023-04-28,4169.47998046875,0.0082193313132439,0.0091577480648351,1,9.90177517019975e-05,0.9998578008171085,4.3181431263164176e-05,0.9998578008171085,1,False,Transition
2023-05-01,4167.8701171875,-0.0003861810485101,0.0091185211176201,1,7.534345765778221e-05,0.9998640291372325,6.0627405313717384e-05,0.9998640291372325,1,False,Transition
2023-05-02,4119.580078125,-0.0116539066805732,0.0098754282177733,1,0.0001430503140195122,0.9998553896954755,1.5599906000540092e-06,0.9998553896954755,1,False,Transition
2023-05-03,4090.75,-0.0070229080548926,0.0100574967730094,1,0.00012993290684213933,0.9998674808955793,2.5861977296510795e-06,0.9998674808955793,1,False,Transition
2023-05-04,4061.219970703125,-0.0072449134550627,0.0101276157320563,1,0.0002750547992672064,0.9997228920909819,2.0531095901109153e-06,0.9997228920909819,1,False,Transition
2023-05-05,4136.25,0.0183061663818797,0.0119508616461,1,0.001843269309601053,0.9981567296453551,1.04515762795754e-09,0.9981567296453551,1,False,Transition
2023-05-08,4138.1201171875,0.0004520264848828,0.0119486139642261,1,0.0009331389256663619,0.9990668390469549,2.2027489788207018e-08,0.9990668390469549,1,False,Transition
2023-05-09,4119.169921875,-0.00458993894906,0.0107420755111852,1,0.00024603192159532486,0.999753411120755,5.569575383272941e-07,0.999753411120755,1,False,Transition
2023-05-10,4137.64013671875,0.0044739422419137,0.0106326841268802,1,0.00014499456606078593,0.9998537853163988,1.2201175081232803e-06,0.9998537853163988,1,False,Transition
2023-05-11,4130.6201171875,-0.0016980648897053,0.0087208963308216,1,7.617078454502465e-05,0.999543148298386,0.0003806809170004056,0.999543148298386,1,False,Transition
2023-05-12,4124.080078125,-0.0015845615894392,0.0082164069290667,1,8.002788538372249e-05,0.9972569715876324,0.0026630005271284693,0.9972569715876324,1,False,Transition
2023-05-15,4136.27978515625,0.0029537976803162,0.008315699802232,1,7.929063073269888e-05,0.9916730268900824,0.008247682479098137,0.9916730268900824,1,False,Transition
2023-05-16,4109.89990234375,-0.0063981076819175,0.0076935418121097,1,0.00011187443338002053,0.9708084968162461,0.029079628750288137,0.9708084968162461,1,False,Transition
2023-05-17,4158.77001953125,0.0118206886220715,0.0081409850903569,1,8.745329811948215e-05,0.9382116609228293,0.0617008857791226,0.9382116609228293,1,False,Transition
2023-05-18,4198.0498046875,0.0094007230637274,0.0078156331330798,1,1.1608222326676242e-05,0.6753548830198043,0.3246335087580899,0.6753548830198043,1,False,Transition
2023-05-19,4191.97998046875,-0.0014469138806756,0.0058559255028014,2,3.902702603185249e-05,0.0612052327960303,0.9387557401781401,0.9387557401781401,2,False,Bull
2023-05-22,4192.6298828125,0.0001550226798023,0.0058616706938478,2,4.1797222562475136e-05,0.05059079810095912,0.9493674046766469,0.9493674046766469,2,False,Bull
2023-05-23,4145.580078125,-0.0112854687682837,0.0069006298489635,2,2.3479779246715948e-05,0.24084744018554075,0.7591290800351775,0.7591290800351775,2,False,Bull
2023-05-24,4115.240234375,-0.0073455126783059,0.0071774836183413,2,4.3936352458453144e-05,0.45715014389067815,0.5428059197568733,0.5428059197568733,2,False,Bull
